ID,Gender,Temperature,Humidity,Age,Period,ReportedCases,LabConfirmed,ReportedDeaths,ConfirmedDeaths,OutbreakStatus
1799161,Female,20,61,21,November,83,82,27,57,Yes
1565650,Female,20,61,61,December,174,62,25,14,Yes
1474994,Female,20,61,21,January,54,89,7,45,Yes
1025927,Female,20,61,44,February,93,77,41,281,Yes
1728651,Female,20,61,32,March,132,65,11,216,Yes
1082212,Female,20,61,24,April,97,60,24,15,Yes
1406629,Female,20,61,32,May,107,88,55,409,Yes
1399301,Female,20,61,59,June,169,65,25,472,Yes
1909308,Female,20,61,68,July,119,30,9,26,Yes
1034003,Female,20,61,25,August,123,54,50,166,Yes
1095954,Female,20,61,42,September,75,67,26,21,Yes
1932881,Female,20,61,23,October,67,83,7,234,Yes
1250342,Female,20,61,32,November,113,75,54,58,Yes
1752123,Female,20,61,23,December,79,83,43,224,Yes
1568992,Female,20,61,23,January,99,84,46,79,Yes
1262001,Female,20,61,31,February,79,56,33,320,Yes
1367538,Female,20,61,32,March,122,55,44,191,Yes
1772474,Female,20,61,21,April,100,72,29,54,Yes
1792076,Female,20,61,21,May,84,78,35,34,Yes
1865018,Female,20,61,32,June,119,76,67,384,Yes
1396646,Female,20,61,42,July,70,102,35,172,Yes
1703528,Female,20,61,26,August,99,61,46,189,Yes
1545476,Female,20,61,31,September,86,46,31,35,Yes
1472779,Female,20,61,32,October,180,62,39,51,Yes
1871114,Female,20,61,41,November,109,78,14,467,Yes
1630232,Female,20,61,34,December,81,59,33,20,Yes
1125445,Female,20,61,24,January,109,90,30,16,Yes
1056250,Female,20,61,24,February,95,92,46,194,Yes
1442184,Female,20,61,32,March,80,83,16,81,Yes
1111292,Female,20,61,23,April,71,54,28,260,Yes
1562869,Female,20,61,32,May,154,89,33,58,Yes
1420225,Female,20,61,21,June,88,52,9,17,Yes
1153285,Female,20,61,24,July,122,104,45,33,Yes
1515056,Female,20,61,25,August,82,53,43,15,Yes
1839431,Female,20,61,24,September,71,92,10,37,Yes
1698276,Female,20,61,52,October,105,47,24,163,Yes
1578335,Female,20,61,21,November,99,78,54,89,Yes
1025402,Female,20,61,21,December,93,57,8,63,Yes
1994069,Female,20,61,21,January,51,90,11,228,Yes
1795774,Female,20,61,60,February,113,82,40,86,Yes
1251264,Female,20,61,37,March,77,87,10,612,Yes
1274673,Female,20,61,21,April,97,76,55,45,Yes
1525146,Female,20,61,25,May,82,85,22,54,Yes
1687536,Female,20,61,21,June,83,97,27,138,Yes
1962652,Female,20,61,48,July,128,54,36,55,Yes
1971139,Female,20,61,54,August,99,64,29,56,Yes
1841255,Female,20,61,24,September,125,64,23,43,Yes
1001725,Female,20,61,21,October,152,98,14,183,Yes
1479350,Female,20,61,68,November,139,85,11,25,Yes
1493912,Female,20,61,71,December,98,88,31,171,Yes
1703348,Female,20,61,21,January,76,59,17,22,Yes
1929078,Female,20,61,21,February,126,49,34,576,Yes
1899169,Female,20,61,25,March,44,91,33,77,Yes
1918209,Female,20,61,24,April,152,79,42,158,Yes
1523005,Female,20,61,32,May,83,60,27,42,Yes
1770661,Female,20,61,31,June,54,63,18,39,Yes
1470320,Female,20,61,52,July,48,86,8,27,Yes
1653789,Female,20,61,21,August,118,86,27,41,Yes
1272653,Female,20,61,26,September,97,88,34,87,Yes
1965144,Female,20,61,31,October,115,65,21,186,Yes
1845494,Female,20,61,43,November,64,78,49,498,Yes
1073889,Female,20,61,32,December,133,76,35,457,Yes
1336455,Female,20,61,55,January,75,87,8,89,Yes
1699027,Female,20,61,25,February,117,40,15,33,Yes
1193902,Female,20,61,26,March,127,25,19,226,Yes
1860931,Female,20,61,26,April,90,59,46,59,Yes
1657119,Female,20,61,50,May,71,66,48,44,Yes
1196327,Female,20,61,32,June,106,97,21,72,Yes
1363777,Female,20,61,26,July,99,40,30,271,Yes
1862512,Female,20,61,32,August,99,65,40,88,Yes
1263939,Female,20,61,32,September,63,62,21,66,Yes
1210394,Female,20,61,32,October,117,91,44,47,Yes
1766289,Female,20,61,30,November,114,90,26,33,Yes
1042864,Female,20,61,41,December,101,52,45,380,Yes
1612832,Female,20,61,54,January,138,63,8,213,Yes
1582417,Female,20,61,23,February,167,82,9,19,Yes
1401533,Female,20,61,21,March,113,59,13,97,Yes
1974940,Female,20,61,24,April,102,96,34,50,Yes
1938386,Female,20,61,32,May,87,96,9,174,Yes
1015614,Female,20,61,24,June,118,86,9,27,Yes
1564116,Female,20,61,48,July,146,84,45,20,Yes
1720484,Female,20,61,23,August,78,75,9,143,Yes
1658028,Female,20,61,60,September,129,76,12,61,Yes
1652076,Female,20,61,21,October,118,91,44,193,Yes
1057554,Female,20,61,34,November,92,78,7,148,Yes
1390969,Female,20,61,32,December,97,88,32,131,Yes
1362103,Female,20,61,24,January,94,62,45,29,Yes
1884777,Female,20,61,25,February,163,80,9,50,Yes
1399297,Female,20,61,24,March,68,41,16,38,Yes
1926127,Female,20,61,23,April,86,57,45,46,Yes
1984542,Female,20,61,32,May,147,81,12,78,Yes
1743384,Female,20,61,30,June,70,51,31,32,Yes
1121073,Female,20,61,45,July,113,80,23,35,Yes
1531693,Female,20,61,59,August,173,100,46,141,Yes
1089312,Female,20,61,34,September,50,52,24,35,Yes
1764538,Female,20,61,30,October,134,83,8,20,Yes
1560811,Female,20,61,44,November,125,81,12,664,Yes
1165854,Female,20,61,23,December,124,52,32,126,Yes
1800304,Female,20,61,31,January,58,93,7,37,Yes
1510990,Female,20,61,35,February,77,59,12,126,Yes
1613527,Female,20,61,47,March,117,64,54,307,Yes
1360598,Female,20,61,32,April,98,49,34,24,Yes
1800220,Female,20,61,71,May,134,43,15,146,Yes
1750605,Female,20,61,53,June,103,71,13,275,Yes
1871613,Female,20,61,55,July,111,77,21,213,Yes
1445732,Female,20,61,30,August,124,71,23,80,Yes
1312081,Female,20,61,21,September,86,92,34,46,Yes
1593057,Female,20,61,33,October,154,68,18,50,Yes
1292473,Female,20,61,32,November,50,63,73,179,Yes
1690422,Female,20,61,21,December,82,50,42,142,Yes
1101646,Female,20,61,21,January,119,52,44,254,Yes
1417099,Female,20,61,21,February,105,66,57,456,Yes
1148418,Female,20,61,49,March,105,44,38,69,Yes
1289473,Female,20,61,39,April,68,90,12,32,Yes
1132216,Female,20,61,44,May,87,58,32,15,Yes
1452372,Female,20,61,24,June,172,72,9,18,Yes
1888174,Female,20,61,43,July,112,72,10,346,Yes
1946907,Female,20,61,69,August,144,89,12,70,Yes
1843008,Female,20,61,46,September,96,87,92,793,Yes
1509025,Female,20,61,55,October,113,93,34,546,Yes
1576929,Female,20,61,38,November,185,61,32,270,Yes
1229007,Female,20,61,32,December,178,50,9,25,Yes
1965134,Female,20,61,55,January,117,64,27,265,Yes
1245840,Female,20,61,23,February,122,58,42,38,Yes
1539655,Female,20,61,26,March,87,59,41,174,Yes
1982291,Female,20,61,34,April,121,39,43,38,Yes
1620292,Female,20,61,40,May,80,84,8,418,Yes
1527292,Female,20,61,21,June,155,58,34,41,Yes
1956136,Female,20,61,42,July,176,78,13,217,Yes
1967698,Female,20,61,21,August,106,67,24,140,Yes
1363222,Female,20,61,24,September,85,96,25,45,Yes
1486911,Female,20,61,23,October,108,82,15,630,Yes
1760701,Female,20,61,25,November,74,78,38,229,Yes
1880686,Female,20,61,23,December,125,43,11,178,Yes
1104713,Female,20,61,58,January,115,82,23,87,Yes
1703215,Female,20,61,32,February,116,75,32,22,Yes
1403809,Female,20,61,35,March,67,85,32,130,Yes
1700200,Female,20,61,23,April,94,59,43,170,Yes
1389550,Female,20,61,31,May,114,68,22,232,Yes
1998424,Female,20,61,21,June,109,67,39,317,Yes
1514587,Female,20,61,25,July,123,44,41,46,Yes
1462308,Female,20,61,32,August,93,81,44,193,Yes
1977324,Female,20,61,26,September,77,59,33,196,Yes
1063704,Female,20,61,21,October,76,50,32,43,Yes
1742671,Female,20,61,26,November,126,49,29,282,Yes
1970084,Female,20,61,47,December,54,77,9,299,Yes
1599218,Female,20,61,21,January,170,63,45,186,Yes
1504827,Female,20,61,35,February,96,54,20,84,Yes
1994113,Female,20,61,37,March,104,65,22,359,Yes
1269526,Female,20,61,32,April,90,50,31,181,Yes
1456705,Female,20,61,26,May,147,52,9,35,Yes
1822905,Female,20,61,32,June,112,77,13,185,Yes
1220063,Female,20,61,47,July,110,75,39,63,Yes
1854988,Female,20,61,32,August,152,83,40,78,Yes
1127499,Female,20,61,26,September,169,72,46,35,Yes
1540992,Female,20,61,57,October,178,62,39,298,Yes
1860754,Female,20,61,32,November,177,42,31,509,Yes
1631253,Female,20,61,21,December,141,46,34,210,Yes
1063821,Female,20,61,32,January,114,81,23,166,Yes
1528442,Female,20,61,23,February,53,82,9,186,Yes
1600911,Female,20,61,59,March,98,89,23,198,Yes
1291505,Female,20,61,23,April,92,74,56,82,Yes
1046370,Female,20,61,32,May,100,82,27,166,Yes
1277924,Female,20,61,21,June,136,95,32,174,Yes
1984034,Female,20,61,45,July,47,93,51,70,Yes
1445383,Female,20,61,21,August,96,82,11,17,Yes
1474192,Female,20,61,32,September,147,76,45,175,Yes
1154058,Female,20,61,21,October,113,79,17,16,Yes
1042048,Female,20,61,23,November,131,97,8,350,Yes
1746684,Female,20,61,32,December,90,40,30,22,Yes
1850606,Female,20,61,23,January,170,83,33,24,Yes
1694162,Female,20,61,40,February,132,63,15,148,Yes
1350331,Female,20,61,32,March,93,71,74,485,Yes
1844870,Female,20,61,32,April,146,44,31,50,Yes
1497744,Female,20,61,21,May,130,96,43,181,Yes
1281069,Female,20,61,32,June,72,52,25,173,Yes
1656005,Female,20,61,26,July,120,112,12,30,Yes
1312114,Female,20,61,21,August,81,80,8,33,Yes
1946213,Female,20,61,35,September,97,92,27,19,Yes
1125910,Female,20,61,24,October,170,74,54,170,Yes
1856756,Female,20,61,32,November,109,30,23,83,Yes
1126481,Female,20,61,32,December,153,57,8,47,Yes
1281924,Female,20,61,21,January,72,84,9,33,Yes
1800678,Female,20,61,43,February,85,78,21,58,Yes
1213250,Female,20,61,21,March,117,75,26,84,Yes
1439654,Female,20,61,21,April,144,76,34,694,Yes
1052483,Female,20,61,21,May,164,67,8,364,Yes
1445923,Female,20,61,25,June,111,48,34,49,Yes
1447875,Female,20,61,25,July,128,82,35,32,Yes
1370174,Female,20,61,59,August,64,67,23,207,Yes
1148576,Female,20,61,47,September,73,65,47,711,Yes
1109135,Female,20,61,23,October,68,79,37,43,Yes
1733847,Female,20,61,21,November,156,62,43,134,Yes
1869727,Female,20,61,32,December,102,77,45,194,Yes
1766116,Female,20,61,24,January,74,49,56,82,Yes
1239771,Female,20,61,23,February,166,96,43,215,Yes
1015358,Female,20,61,55,March,120,59,24,334,Yes
1708759,Female,20,61,23,April,123,95,23,46,Yes
1909244,Female,20,61,32,May,172,58,15,277,Yes
1710241,Female,20,61,47,June,114,65,16,337,Yes
1205289,Female,20,61,40,July,189,78,40,408,Yes
1243290,Female,20,61,24,August,149,79,10,229,Yes
1554657,Female,20,61,21,September,92,77,32,22,Yes
1446164,Female,20,61,47,October,176,83,27,512,Yes
1734011,Female,20,61,31,November,91,83,11,16,Yes
1947241,Female,20,61,21,December,50,88,45,23,Yes
1954571,Female,20,61,37,January,94,50,7,14,Yes
1074243,Female,20,61,43,February,82,58,47,139,Yes
1725247,Female,20,61,24,March,92,91,44,44,Yes
1854083,Female,20,61,21,April,72,44,9,29,Yes
1328226,Female,20,61,66,May,104,79,14,94,Yes
1053488,Female,20,61,45,June,129,64,14,243,Yes
1130511,Female,20,61,32,July,76,88,16,203,Yes
1762800,Female,20,61,35,August,144,64,32,339,Yes
1970038,Female,20,61,21,September,167,78,8,142,Yes
1019010,Female,20,61,24,October,149,54,45,15,Yes
1609406,Female,20,61,23,November,98,80,14,85,Yes
1984899,Female,20,61,25,December,170,58,35,648,Yes
1844222,Female,20,61,23,January,92,92,35,152,Yes
1840283,Female,20,61,21,February,97,84,21,202,Yes
1414655,Female,20,61,23,March,120,79,13,265,Yes
1009906,Female,20,61,69,April,84,78,8,604,Yes
1703386,Female,20,61,32,May,83,91,17,42,Yes
1212025,Female,20,61,53,June,87,85,46,16,Yes
1872370,Female,20,61,26,July,73,82,10,62,Yes
1079543,Female,20,61,21,August,154,67,45,291,Yes
1743689,Female,20,61,23,September,55,62,11,171,Yes
1429263,Female,20,61,32,October,53,59,12,214,Yes
1626462,Female,20,61,21,November,95,49,22,36,Yes
1231949,Female,20,61,33,December,97,99,33,31,Yes
1622846,Female,20,61,32,January,79,84,35,165,Yes
1979858,Female,20,61,25,February,56,38,45,18,Yes
1566452,Female,20,61,40,March,98,69,23,94,Yes
1970838,Female,20,61,24,April,95,64,11,283,Yes
1298872,Female,20,61,26,May,86,48,19,137,Yes
1484252,Female,20,61,32,June,175,80,43,91,Yes
1216216,Female,20,61,58,July,118,97,57,211,Yes
1313334,Female,20,61,23,August,170,114,35,31,Yes
1954270,Female,20,61,26,September,86,65,26,387,Yes
1896982,Female,20,61,26,October,95,66,46,693,Yes
1414256,Female,20,61,32,November,157,68,47,270,Yes
1169969,Female,20,61,21,December,139,56,52,49,Yes
1732274,Female,20,61,21,January,180,63,44,64,Yes
1900869,Female,20,61,52,February,82,64,34,19,Yes
1954778,Female,20,61,44,March,112,65,12,178,Yes
1035139,Female,20,61,30,April,147,67,52,23,Yes
1084351,Female,20,61,32,May,103,85,47,21,Yes
1047600,Female,20,61,32,June,173,49,9,51,Yes
1737763,Female,20,61,21,July,154,85,53,61,Yes
1984311,Female,20,61,24,August,84,79,9,165,Yes
1179348,Female,20,61,39,September,112,87,52,48,Yes
1915477,Female,20,61,32,October,124,54,16,196,Yes
1545972,Female,20,61,30,November,119,43,25,29,Yes
1678416,Female,20,61,58,December,171,52,15,59,Yes
1052962,Female,20,61,35,January,121,70,44,267,Yes
1071507,Female,20,61,23,February,88,80,11,29,Yes
1589795,Female,20,61,32,March,142,60,31,247,Yes
1837672,Female,20,61,41,April,83,56,41,33,Yes
1872041,Female,20,61,23,May,96,79,43,83,Yes
1556667,Female,20,61,37,June,86,97,9,33,Yes
1214446,Female,20,61,23,July,120,52,24,264,Yes
1333470,Female,20,61,53,August,133,94,45,50,Yes
1779829,Female,20,61,23,September,115,83,14,165,Yes
1394938,Female,20,61,26,October,72,90,27,126,Yes
1123237,Female,20,61,26,November,154,61,31,30,Yes
1626565,Female,20,61,23,December,159,81,32,19,Yes
1484919,Female,20,61,47,January,107,79,35,70,Yes
1306938,Female,20,61,34,February,155,82,35,38,Yes
1517242,Female,20,61,32,March,87,98,33,31,Yes
1335000,Female,20,61,23,April,140,44,41,130,Yes
1660960,Female,20,61,32,May,114,69,31,675,Yes
1698328,Female,20,61,33,June,110,50,24,34,Yes
1459465,Female,20,61,21,July,97,66,51,88,Yes
1984001,Female,20,61,21,August,81,80,22,641,Yes
1174707,Female,20,61,23,September,143,82,43,20,Yes
1307423,Female,20,61,53,October,53,66,42,66,Yes
1679913,Female,20,61,23,November,179,110,44,199,Yes
1804022,Female,20,61,32,December,87,62,10,232,Yes
1099835,Female,20,61,37,January,96,70,47,79,Yes
1199121,Female,20,61,26,February,88,64,11,22,Yes
1123989,Female,20,61,24,March,161,73,16,15,Yes
1536778,Female,20,61,23,April,134,91,29,14,Yes
1898368,Female,20,61,21,May,151,91,54,74,Yes
1151956,Female,20,61,23,June,96,65,34,14,Yes
1139717,Female,20,61,21,July,71,25,32,46,Yes
1349934,Female,20,61,23,August,112,89,11,256,Yes
1140499,Female,20,61,35,September,97,65,19,45,Yes
1157558,Female,20,61,23,October,89,65,7,380,Yes
1803875,Female,20,61,60,November,55,67,13,199,Yes
1205284,Female,20,61,26,December,66,83,18,51,Yes
1862726,Female,20,61,44,January,57,70,25,287,Yes
1558386,Female,20,61,21,February,154,92,39,54,Yes
1190726,Female,20,61,30,March,145,42,8,40,Yes
1944463,Female,20,61,21,April,90,80,8,46,Yes
1768399,Female,20,61,42,May,118,47,13,231,Yes
1384429,Female,20,61,25,June,146,60,8,36,Yes
1399262,Female,20,61,23,July,114,78,25,237,Yes
1182994,Female,20,61,21,August,95,109,32,70,Yes
1101173,Female,20,61,32,September,134,65,11,266,Yes
1977776,Female,20,61,23,October,82,25,45,237,Yes
1773190,Female,20,61,26,November,127,96,19,14,Yes
1427171,Female,20,61,21,December,85,50,9,44,Yes
1427379,Female,20,61,23,January,122,84,20,25,Yes
1373379,Female,20,61,21,February,79,103,33,465,Yes
1322593,Female,20,61,24,March,164,80,35,32,Yes
1898833,Female,20,61,21,April,72,59,31,60,Yes
1709971,Female,20,61,56,May,103,28,43,620,Yes
1709930,Female,20,61,49,June,73,45,10,21,Yes
1422268,Female,20,61,47,July,104,65,25,196,Yes
1051156,Female,20,61,25,August,91,77,7,702,Yes
1593550,Female,20,61,52,September,76,77,8,30,Yes
1448579,Female,20,61,21,October,149,64,21,145,Yes
1920914,Female,20,61,23,November,135,92,46,51,Yes
1520582,Female,20,61,32,December,125,72,31,218,Yes
1819111,Female,20,61,21,January,102,77,37,71,Yes
1613065,Female,20,61,21,February,148,84,9,150,Yes
1446299,Female,20,61,25,March,114,53,10,198,Yes
1317707,Female,20,61,32,April,55,72,43,620,Yes
1095831,Female,20,61,44,May,81,88,7,61,Yes
1378845,Female,20,61,24,June,93,81,8,47,Yes
1104865,Female,20,61,23,July,87,84,10,223,Yes
1008698,Female,20,61,62,August,107,90,47,394,Yes
1579758,Female,20,61,34,September,58,61,10,57,Yes
1896298,Female,20,61,43,October,143,79,8,169,Yes
1185171,Female,20,61,58,November,75,79,32,131,Yes
1674750,Female,20,61,32,December,104,39,41,37,Yes
1518608,Female,20,61,32,January,47,53,45,238,Yes
1941861,Female,20,61,46,February,178,72,11,79,Yes
1288920,Female,20,61,32,March,138,92,31,45,Yes
1536910,Female,20,61,23,April,106,81,27,199,Yes
1601224,Female,20,61,26,May,128,87,11,42,Yes
1024479,Female,20,61,53,June,127,58,10,225,Yes
1688691,Female,20,61,24,July,120,80,45,145,Yes
1665047,Female,20,61,66,August,121,66,50,174,Yes
1328110,Female,20,61,29,September,135,84,15,155,Yes
1721770,Female,20,61,21,October,68,61,44,39,Yes
1272791,Female,20,61,32,November,172,96,25,95,Yes
1583293,Female,20,61,32,December,92,79,7,45,Yes
1168747,Female,20,61,25,January,88,84,12,144,Yes
1406098,Female,20,61,41,February,67,67,15,36,Yes
1169051,Female,20,61,26,March,117,82,33,28,Yes
1657203,Female,20,61,23,April,122,88,10,14,Yes
1517338,Female,20,61,21,May,87,81,33,222,Yes
1572689,Female,20,61,32,June,106,92,25,93,Yes
1810119,Female,20,61,29,July,116,49,28,25,Yes
1294707,Female,20,61,23,August,81,83,15,23,Yes
1293627,Female,20,61,34,September,88,50,38,19,Yes
1279826,Female,20,61,38,October,116,58,29,20,Yes
1793990,Female,20,61,32,November,56,56,21,229,Yes
1071474,Female,20,61,26,December,71,48,16,44,Yes
1670872,Female,20,61,25,January,70,41,46,39,Yes
1878405,Female,20,61,21,February,100,69,90,93,Yes
1036077,Female,20,61,25,March,150,50,30,171,Yes
1102920,Female,20,61,23,April,110,44,33,24,Yes
1922241,Female,20,61,45,May,96,49,47,82,Yes
1156533,Female,20,61,58,June,107,81,49,194,Yes
1595085,Female,20,61,44,July,172,63,36,61,Yes
1863113,Female,20,61,40,August,136,65,12,368,Yes
1415512,Female,20,61,25,September,89,58,12,167,Yes
1950460,Female,20,61,21,October,81,66,21,22,Yes
1495161,Female,20,61,25,November,87,79,41,69,Yes
1388765,Female,20,61,24,December,160,86,7,36,Yes
1671593,Female,20,61,25,January,87,116,35,42,Yes
1481035,Female,20,61,54,February,93,60,11,259,Yes
1803616,Female,20,61,26,March,178,92,17,168,Yes
1904216,Female,20,61,21,April,74,81,16,182,Yes
1697879,Female,20,61,23,May,166,46,7,47,Yes
1716506,Female,20,61,39,June,107,90,26,188,Yes
1435152,Female,20,61,26,July,89,84,9,185,Yes
1671628,Female,20,61,32,August,135,92,45,307,Yes
1161222,Female,20,61,44,September,115,53,17,36,Yes
1002969,Female,20,61,32,October,92,89,15,38,Yes
1507697,Female,20,61,25,November,52,55,24,189,Yes
1261101,Female,20,61,37,December,47,85,27,92,Yes
1384794,Female,20,61,26,January,153,78,9,192,Yes
1982185,Female,20,61,32,February,160,65,49,21,Yes
1970147,Female,20,61,32,March,68,65,36,24,Yes
1291361,Female,20,61,31,April,98,79,41,42,Yes
1138721,Female,20,61,38,May,105,78,42,281,Yes
1762295,Female,20,61,24,June,53,56,12,44,Yes
1626767,Female,20,61,58,July,77,87,20,234,Yes
1404430,Female,20,61,23,August,68,93,31,41,Yes
1073263,Female,20,61,23,September,134,50,44,242,Yes
1878357,Female,20,61,51,October,70,86,31,39,Yes
1809716,Female,20,61,45,November,59,45,25,413,Yes
1308564,Female,20,61,69,December,73,62,25,197,Yes
1297547,Female,20,61,21,January,113,86,27,699,Yes
1494398,Female,20,61,24,February,139,93,9,32,Yes
1976577,Female,20,61,44,March,121,65,46,96,Yes
1162841,Female,20,61,25,April,76,78,38,195,Yes
1023069,Female,20,61,32,May,121,67,35,21,Yes
1758264,Female,20,61,23,June,114,74,34,51,Yes
1406250,Female,20,61,25,July,91,65,10,137,Yes
1801315,Female,20,61,21,August,68,50,21,162,Yes
1050526,Female,20,61,25,September,119,91,50,60,Yes
1870742,Female,20,61,32,October,81,85,32,24,Yes
1665983,Female,20,61,21,November,78,89,42,175,Yes
1410459,Female,20,61,66,December,79,63,8,46,Yes
1902525,Female,20,61,21,January,123,49,31,17,Yes
1697300,Female,20,61,32,February,152,56,42,152,Yes
1461984,Female,20,61,58,March,164,57,55,44,Yes
1479592,Female,20,61,64,April,70,56,34,19,Yes
1395871,Female,20,61,26,May,75,78,46,251,Yes
1188547,Female,20,61,21,June,80,51,11,146,Yes
1519925,Female,20,61,25,July,149,91,33,141,Yes
1702503,Female,20,61,31,August,87,66,11,225,Yes
1971200,Female,20,61,32,September,140,72,31,21,Yes
1913901,Female,20,61,25,October,149,51,16,37,Yes
1440693,Female,20,61,23,November,110,66,15,167,Yes
1512335,Female,20,61,26,December,93,80,8,25,Yes
1902200,Female,20,61,24,January,67,88,44,169,Yes
1453600,Female,20,61,32,February,153,85,39,82,Yes
1300972,Female,20,61,23,March,173,50,44,37,Yes
1711464,Female,20,61,24,April,96,57,33,162,Yes
1312347,Female,20,61,26,May,71,64,17,37,Yes
1739955,Female,20,61,24,June,69,83,20,14,Yes
1531876,Female,20,61,23,July,77,49,10,18,Yes
1804501,Female,20,61,70,August,146,52,31,264,Yes
1108690,Female,20,61,23,September,57,78,8,170,Yes
1814635,Female,20,61,33,October,60,70,43,221,Yes
1560392,Female,20,61,21,November,114,78,42,292,Yes
1682528,Female,20,61,30,December,103,80,11,80,Yes
1306194,Female,20,61,50,January,153,41,9,27,Yes
1712234,Female,20,61,24,February,115,96,19,31,Yes
1888466,Female,20,61,21,March,96,63,48,24,Yes
1852075,Female,20,61,23,April,100,53,15,94,Yes
1461485,Female,20,61,55,May,133,66,11,282,Yes
1255209,Female,20,61,32,June,121,86,43,18,Yes
1673315,Female,20,61,23,July,113,91,35,175,Yes
1030671,Female,20,61,23,August,95,82,16,185,Yes
1382581,Female,20,61,32,September,134,39,9,78,Yes
1207177,Female,20,61,32,October,140,84,32,75,Yes
1169313,Female,20,61,23,November,154,55,11,147,Yes
1799236,Female,20,61,38,December,143,64,43,57,Yes
1466708,Female,20,61,47,January,177,80,49,371,Yes
1550129,Female,20,61,36,February,113,92,14,251,Yes
1307039,Female,20,61,26,March,114,77,11,266,Yes
1430750,Female,20,61,43,April,101,78,12,23,Yes
1970512,Female,20,61,32,May,68,82,24,331,Yes
1502569,Female,20,61,35,June,94,74,36,66,Yes
1808137,Female,20,61,71,July,78,88,56,42,Yes
1064326,Female,20,61,35,August,155,57,31,368,Yes
1744361,Female,20,61,38,September,106,88,20,66,Yes
1053408,Female,20,61,21,October,128,44,46,32,Yes
1802276,Female,20,61,23,November,106,60,56,48,Yes
1212840,Female,20,61,32,December,96,56,31,83,Yes
1300310,Female,20,61,32,January,70,84,7,45,Yes
1980769,Female,20,61,21,February,100,88,42,184,Yes
1538787,Female,20,61,41,March,118,87,14,52,Yes
1189708,Female,20,61,32,April,99,60,43,372,Yes
1146688,Female,20,61,38,May,87,74,21,57,Yes
1015121,Female,20,61,23,June,76,64,31,66,Yes
1653304,Female,20,61,21,July,84,78,38,240,Yes
1340664,Female,20,61,32,August,132,73,12,190,Yes
1785177,Female,20,61,24,September,75,51,35,37,Yes
1898327,Female,20,61,26,October,77,81,43,208,Yes
1344788,Female,20,61,60,November,101,56,52,642,Yes
1078850,Female,20,61,21,December,105,73,24,78,Yes
1018675,Female,20,61,33,January,71,85,7,153,Yes
1697488,Female,20,61,23,February,162,90,32,442,Yes
1578511,Female,20,61,32,March,157,54,7,76,Yes
1529499,Female,20,61,33,April,168,70,31,35,Yes
1851211,Female,20,61,21,May,97,51,46,51,Yes
1283370,Female,20,61,21,June,168,50,10,50,Yes
1751864,Female,20,61,35,July,87,51,22,17,Yes
1120082,Female,20,61,23,August,102,66,32,42,Yes
1715287,Female,20,61,21,September,117,80,10,260,Yes
1831848,Female,20,61,53,October,59,64,45,48,Yes
1257269,Female,20,61,42,November,129,52,34,135,Yes
1564112,Female,20,61,43,December,112,94,28,51,Yes
1976056,Female,20,61,23,January,78,62,46,48,Yes
1263953,Female,20,61,55,February,140,85,29,59,Yes
1145074,Female,20,61,41,March,95,72,54,250,Yes
1254958,Female,20,61,24,April,134,90,10,191,Yes
1825539,Female,20,61,21,May,67,78,45,19,Yes
1015788,Female,20,61,32,June,110,84,31,38,Yes
1305125,Female,20,61,32,July,180,80,24,69,Yes
1307322,Female,20,61,26,August,155,30,7,19,Yes
1309700,Female,20,61,25,September,165,56,15,172,Yes
1944162,Female,20,61,38,October,174,85,30,275,Yes
1362003,Female,20,61,45,November,102,67,28,88,Yes
1917526,Female,20,61,21,December,107,84,13,624,Yes
1477673,Female,20,61,54,January,108,80,37,151,Yes
1654596,Female,20,61,21,February,107,95,48,89,Yes
1239317,Female,20,61,23,March,91,101,54,33,Yes
1826433,Female,20,61,60,April,94,58,28,84,Yes
1481604,Female,20,61,43,May,87,55,46,271,Yes
1164896,Female,20,61,25,June,109,62,11,197,Yes
1438607,Female,20,61,24,July,139,93,9,15,Yes
1805252,Female,20,61,61,August,118,68,40,385,Yes
1493690,Female,20,61,32,September,129,85,42,204,Yes
1912485,Female,20,61,21,October,105,83,13,51,Yes
1805544,Female,20,61,59,November,105,66,36,175,Yes
1393108,Female,20,61,67,December,139,63,29,65,Yes
1850605,Female,20,61,21,January,107,49,22,95,Yes
1867223,Female,20,61,65,February,90,107,32,47,Yes
1343238,Female,20,61,32,March,84,85,42,65,Yes
1577296,Female,20,61,32,April,86,58,32,27,Yes
1509051,Female,20,61,60,May,78,101,47,204,Yes
1128860,Female,20,61,34,June,81,56,32,43,Yes
1853755,Female,20,61,32,July,88,84,29,23,Yes
1897028,Female,20,61,32,August,155,78,15,39,Yes
1968169,Female,20,61,23,September,100,93,44,311,Yes
1983291,Female,20,61,26,October,102,51,11,182,Yes
1319534,Female,20,61,25,November,127,89,41,204,Yes
1569874,Female,20,61,30,December,99,70,42,71,Yes
1350822,Female,20,61,23,January,94,86,54,86,Yes
1512935,Female,20,61,40,February,145,43,23,93,Yes
1648283,Female,20,61,25,March,145,66,9,261,Yes
1357077,Female,20,61,23,April,98,59,7,32,Yes
1786250,Female,20,61,21,May,136,86,25,34,Yes
1552669,Female,20,61,54,June,141,100,21,23,Yes
1938525,Female,20,61,32,July,96,84,10,390,Yes
1616049,Female,20,61,23,August,96,85,35,23,Yes
1006712,Female,20,61,25,September,123,41,21,17,Yes
1261124,Female,20,61,26,October,141,101,22,171,Yes
